test0,test1,test2,test3,test4,test5,test6,test7,test8,test9
"{'NDCG@5': 0.3731073509803121, 'HR@5': 0.46697169002001715}","{'NDCG@5': 0.3417780615047304, 'HR@5': 0.44279454722492695}","{'NDCG@5': 0.30934471009504144, 'HR@5': 0.4019785988289925}","{'NDCG@5': 0.2924496158898237, 'HR@5': 0.38523087181196863}","{'NDCG@5': 0.2565952366454582, 'HR@5': 0.34288692027097445}","{'NDCG@5': 0.22191859982739964, 'HR@5': 0.30404080031384856}","{'NDCG@5': 0.18847625988948602, 'HR@5': 0.26763717805151177}","{'NDCG@5': 0.1762376423613707, 'HR@5': 0.2520353013614285}","{'NDCG@5': 0.1561449307146235, 'HR@5': 0.22629031158382765}","{'NDCG@5': 0.11587269300769033, 'HR@5': 0.17225402016898336}"
"{'NDCG@5': 0.3682915769367915, 'HR@5': 0.4655418930511867}","{'NDCG@5': 0.34467338875387593, 'HR@5': 0.43938656280428434}","{'NDCG@5': 0.3121712429075591, 'HR@5': 0.40218049666868566}","{'NDCG@5': 0.28950377922378034, 'HR@5': 0.38139689948324723}","{'NDCG@5': 0.25575266849258566, 'HR@5': 0.3415841584158416}","{'NDCG@5': 0.22027568836969522, 'HR@5': 0.302961945861122}","{'NDCG@5': 0.18688810740833534, 'HR@5': 0.2626679731243001}","{'NDCG@5': 0.17281845438446167, 'HR@5': 0.2443045768625573}","{'NDCG@5': 0.15220360170277492, 'HR@5': 0.2204268084816254}","{'NDCG@5': 0.11343327722223824, 'HR@5': 0.17027800490596892}"
"{'NDCG@5': 0.376043632553594, 'HR@5': 0.4724049185015728}","{'NDCG@5': 0.34825209766171145, 'HR@5': 0.44401168451801365}","{'NDCG@5': 0.31344619762099135, 'HR@5': 0.4033918837068443}","{'NDCG@5': 0.29430557019628606, 'HR@5': 0.3857309551591932}","{'NDCG@5': 0.2606905066766799, 'HR@5': 0.34718603439291296}","{'NDCG@5': 0.22378664193901793, 'HR@5': 0.3057081208316987}","{'NDCG@5': 0.19282027867628238, 'HR@5': 0.27057670772676373}","{'NDCG@5': 0.1793143705142315, 'HR@5': 0.25347198467537796}","{'NDCG@5': 0.1589370874369639, 'HR@5': 0.2275175564191723}","{'NDCG@5': 0.12217512745264288, 'HR@5': 0.1787271736167893}"
"{'NDCG@5': 0.38263507078251835, 'HR@5': 0.4812696597083214}","{'NDCG@5': 0.35270231685428666, 'HR@5': 0.4542356377799416}","{'NDCG@5': 0.31902711529930095, 'HR@5': 0.41570765192812437}","{'NDCG@5': 0.2979463126665616, 'HR@5': 0.38956492748791466}","{'NDCG@5': 0.26275304115116516, 'HR@5': 0.35109431995831164}","{'NDCG@5': 0.23154840981467015, 'HR@5': 0.3189486072969792}","{'NDCG@5': 0.19572994048568257, 'HR@5': 0.27442609182530797}","{'NDCG@5': 0.1843115044869451, 'HR@5': 0.2612711226653896}","{'NDCG@5': 0.16448493753794888, 'HR@5': 0.23747187563919}","{'NDCG@5': 0.12504848272239638, 'HR@5': 0.1855410193513219}"
"{'NDCG@5': 0.37931446206279945, 'HR@5': 0.4738347154704032}","{'NDCG@5': 0.3562910906952773, 'HR@5': 0.4527750730282376}","{'NDCG@5': 0.31979785027137514, 'HR@5': 0.41429436705027256}","{'NDCG@5': 0.2998386898433431, 'HR@5': 0.3897316219369895}","{'NDCG@5': 0.261391927266319, 'HR@5': 0.34770713913496615}","{'NDCG@5': 0.2284758825329612, 'HR@5': 0.3125735582581404}","{'NDCG@5': 0.1972958805868788, 'HR@5': 0.27743561030235164}","{'NDCG@5': 0.1813764875182932, 'HR@5': 0.25778203461722654}","{'NDCG@5': 0.16185181640010876, 'HR@5': 0.23235835549192063}","{'NDCG@5': 0.12375121780184126, 'HR@5': 0.181588988825293}"
"{'NDCG@5': 0.37764752726878964, 'HR@5': 0.47869602516442666}","{'NDCG@5': 0.3529687335630136, 'HR@5': 0.45228821811100295}","{'NDCG@5': 0.31876447881951264, 'HR@5': 0.4094488188976378}","{'NDCG@5': 0.29408504202041413, 'HR@5': 0.3875645940990165}","{'NDCG@5': 0.2643485336355158, 'HR@5': 0.3526576341844711}","{'NDCG@5': 0.22966357021888137, 'HR@5': 0.3115927814829345}","{'NDCG@5': 0.19578657516550416, 'HR@5': 0.27484602463605823}","{'NDCG@5': 0.18145050429650816, 'HR@5': 0.25901347745775466}","{'NDCG@5': 0.160832816068173, 'HR@5': 0.23215381468602986}","{'NDCG@5': 0.12370034132489094, 'HR@5': 0.181384573453257}"
"{'NDCG@5': 0.3760457896905169, 'HR@5': 0.47698026880183014}","{'NDCG@5': 0.34963432342905976, 'HR@5': 0.44790652385589097}","{'NDCG@5': 0.31158350082784336, 'HR@5': 0.4044013729053099}","{'NDCG@5': 0.2921438603342398, 'HR@5': 0.3823970661776963}","{'NDCG@5': 0.26212526696309063, 'HR@5': 0.3491401771756123}","{'NDCG@5': 0.22546322982279848, 'HR@5': 0.3088466065123578}","{'NDCG@5': 0.19203813860640948, 'HR@5': 0.26973684210526316}","{'NDCG@5': 0.17787030884600347, 'HR@5': 0.2532667442019566}","{'NDCG@5': 0.1556619359101101, 'HR@5': 0.22547214836026455}","{'NDCG@5': 0.11874766422356396, 'HR@5': 0.17586535840828563}"
"{'NDCG@5': 0.3722794965821572, 'HR@5': 0.4655418930511867}","{'NDCG@5': 0.35210326011167786, 'HR@5': 0.44936708860759494}","{'NDCG@5': 0.31675564188462485, 'HR@5': 0.41025641025641024}","{'NDCG@5': 0.29517787053968775, 'HR@5': 0.38739789964994165}","{'NDCG@5': 0.26115194819107995, 'HR@5': 0.3457529963522668}","{'NDCG@5': 0.22666830169805646, 'HR@5': 0.3101216163201255}","{'NDCG@5': 0.19150870830394165, 'HR@5': 0.26847704367301234}","{'NDCG@5': 0.18115899380079614, 'HR@5': 0.2589450639666142}","{'NDCG@5': 0.1574700153716513, 'HR@5': 0.22792663803095384}","{'NDCG@5': 0.12213355404102288, 'HR@5': 0.1829517579721995}"
"{'NDCG@5': 0.3802604245686863, 'HR@5': 0.47469259365170147}","{'NDCG@5': 0.34970539858730976, 'HR@5': 0.44839337877312563}","{'NDCG@5': 0.3196824260942336, 'HR@5': 0.41429436705027256}","{'NDCG@5': 0.29995968145322016, 'HR@5': 0.3897316219369895}","{'NDCG@5': 0.26140338789445006, 'HR@5': 0.34731631057842627}","{'NDCG@5': 0.2291788361588646, 'HR@5': 0.3118870145154963}","{'NDCG@5': 0.1936147852733293, 'HR@5': 0.2721164613661814}","{'NDCG@5': 0.18045941933766824, 'HR@5': 0.25764520763494564}","{'NDCG@5': 0.15703611675383466, 'HR@5': 0.22792663803095384}","{'NDCG@5': 0.12033678563402557, 'HR@5': 0.17906786590351595}"
"{'NDCG@5': 0.3764765440528519, 'HR@5': 0.466399771232485}","{'NDCG@5': 0.34617710082653613, 'HR@5': 0.444255111976631}","{'NDCG@5': 0.31371784143028436, 'HR@5': 0.40742984050070663}","{'NDCG@5': 0.29216755638571107, 'HR@5': 0.38273045507584597}","{'NDCG@5': 0.25686251343834343, 'HR@5': 0.3435383011985409}","{'NDCG@5': 0.22313849855415535, 'HR@5': 0.30453118870145157}","{'NDCG@5': 0.18773336992448184, 'HR@5': 0.26511758118701007}","{'NDCG@5': 0.17466759585082933, 'HR@5': 0.24929876171581036}","{'NDCG@5': 0.15145551318703881, 'HR@5': 0.21885866230312948}","{'NDCG@5': 0.11608197764163675, 'HR@5': 0.1733442354865086}"
"{'NDCG@5': 0.37628338458528154, 'HR@5': 0.47097512153274235}","{'NDCG@5': 0.35014312397848163, 'HR@5': 0.44741966893865626}","{'NDCG@5': 0.31956065398060735, 'HR@5': 0.41126589945487585}","{'NDCG@5': 0.2956308094720568, 'HR@5': 0.3862310385064177}","{'NDCG@5': 0.2596585192815626, 'HR@5': 0.3427566440854612}","{'NDCG@5': 0.22893070095757595, 'HR@5': 0.3109062377402903}","{'NDCG@5': 0.1951490004462756, 'HR@5': 0.2721864501679731}","{'NDCG@5': 0.180686927938261, 'HR@5': 0.2540877060956421}","{'NDCG@5': 0.15906484113378144, 'HR@5': 0.22976750528397083}","{'NDCG@5': 0.12172470101610156, 'HR@5': 0.17852275824475333}"
"{'NDCG@5': 0.3800891562500059, 'HR@5': 0.4741206748641693}","{'NDCG@5': 0.35025792709066816, 'HR@5': 0.4454722492697176}","{'NDCG@5': 0.3136768579885286, 'HR@5': 0.40702604482132043}","{'NDCG@5': 0.29743639769890734, 'HR@5': 0.38689781630271713}","{'NDCG@5': 0.25852507317001305, 'HR@5': 0.3444502344971339}","{'NDCG@5': 0.22283975186078972, 'HR@5': 0.30217732444095724}","{'NDCG@5': 0.19235577948654564, 'HR@5': 0.2701567749160134}","{'NDCG@5': 0.1750267354954061, 'HR@5': 0.24964082917151262}","{'NDCG@5': 0.15101022626054955, 'HR@5': 0.21906320310902025}","{'NDCG@5': 0.11424034013206931, 'HR@5': 0.16932406650313436}"
"{'NDCG@5': 0.37924463624715393, 'HR@5': 0.4735487560766371}","{'NDCG@5': 0.35044582193330165, 'HR@5': 0.4452288218111003}","{'NDCG@5': 0.31481305875299753, 'HR@5': 0.4082374318594791}","{'NDCG@5': 0.29146783273312016, 'HR@5': 0.3823970661776963}","{'NDCG@5': 0.2544514259772897, 'HR@5': 0.34041167274622197}","{'NDCG@5': 0.2215154749971458, 'HR@5': 0.3052177324440957}","{'NDCG@5': 0.19085805236048192, 'HR@5': 0.2688269876819709}","{'NDCG@5': 0.17420571367702967, 'HR@5': 0.24991448313607442}","{'NDCG@5': 0.15469471468882856, 'HR@5': 0.2235631008386173}","{'NDCG@5': 0.1183688649126795, 'HR@5': 0.17641046606704824}"
"{'NDCG@5': 0.376316234155038, 'HR@5': 0.46697169002001715}","{'NDCG@5': 0.3470287042817085, 'HR@5': 0.43670886075949367}","{'NDCG@5': 0.31363932994989846, 'HR@5': 0.4029880880274581}","{'NDCG@5': 0.28911550315010665, 'HR@5': 0.3720620103350558}","{'NDCG@5': 0.25205643698129243, 'HR@5': 0.33572173006774364}","{'NDCG@5': 0.2178093139622608, 'HR@5': 0.29658689682228323}","{'NDCG@5': 0.1883138890878607, 'HR@5': 0.26399776035834266}","{'NDCG@5': 0.17396610039462787, 'HR@5': 0.24622015461448998}","{'NDCG@5': 0.15156741226361217, 'HR@5': 0.2170177950501125}","{'NDCG@5': 0.1155925014708609, 'HR@5': 0.1704824202780049}"
"{'NDCG@5': 0.3819127978288593, 'HR@5': 0.47497855304546754}","{'NDCG@5': 0.3522422192177602, 'HR@5': 0.4476630963972736}","{'NDCG@5': 0.3203083052768299, 'HR@5': 0.4120734908136483}","{'NDCG@5': 0.2945861413134397, 'HR@5': 0.38556426071011834}","{'NDCG@5': 0.25732625116244917, 'HR@5': 0.34210526315789475}","{'NDCG@5': 0.22108213817531983, 'HR@5': 0.3012946253432719}","{'NDCG@5': 0.18872092993243103, 'HR@5': 0.2647676371780515}","{'NDCG@5': 0.17651489105503207, 'HR@5': 0.25100909899432167}","{'NDCG@5': 0.15309669054114844, 'HR@5': 0.22254039680916343}","{'NDCG@5': 0.11830621141851887, 'HR@5': 0.17613791223766695}"
"{'NDCG@5': 0.3780725468547518, 'HR@5': 0.47469259365170147}","{'NDCG@5': 0.35040908811699906, 'HR@5': 0.44741966893865626}","{'NDCG@5': 0.31851293960785126, 'HR@5': 0.4106602059357965}","{'NDCG@5': 0.2929611645980813, 'HR@5': 0.3788964827471245}","{'NDCG@5': 0.25671155901272474, 'HR@5': 0.3439291297550808}","{'NDCG@5': 0.22037172178653475, 'HR@5': 0.30198116908591605}","{'NDCG@5': 0.18994604817246963, 'HR@5': 0.26868701007838747}","{'NDCG@5': 0.17571142326061567, 'HR@5': 0.2521721283437094}","{'NDCG@5': 0.15457305955010706, 'HR@5': 0.22513124701711323}","{'NDCG@5': 0.11815707235253503, 'HR@5': 0.1770918506405015}"
"{'NDCG@5': 0.3752231081566165, 'HR@5': 0.4701172433514441}","{'NDCG@5': 0.34910159902244065, 'HR@5': 0.43962999026290167}","{'NDCG@5': 0.3146459640134075, 'HR@5': 0.4019785988289925}","{'NDCG@5': 0.292972677071991, 'HR@5': 0.38189698283047174}","{'NDCG@5': 0.2546351297352805, 'HR@5': 0.34002084418968215}","{'NDCG@5': 0.22190167876574354, 'HR@5': 0.3016869360533543}","{'NDCG@5': 0.19091125831925354, 'HR@5': 0.26700727883538633}","{'NDCG@5': 0.1744514314877156, 'HR@5': 0.24827255934870357}","{'NDCG@5': 0.15454767810161746, 'HR@5': 0.22233585600327266}","{'NDCG@5': 0.11989698244213445, 'HR@5': 0.17586535840828563}"
"{'NDCG@5': 0.37529542800902327, 'HR@5': 0.4692593651701458}","{'NDCG@5': 0.345513246888, 'HR@5': 0.43865628042843235}","{'NDCG@5': 0.3107072305407487, 'HR@5': 0.40258429234807186}","{'NDCG@5': 0.28999181196013624, 'HR@5': 0.37789631605267543}","{'NDCG@5': 0.2529224339507583, 'HR@5': 0.3397602918186555}","{'NDCG@5': 0.22072798402196284, 'HR@5': 0.3005100039231071}","{'NDCG@5': 0.1896599767868494, 'HR@5': 0.2652575587905935}","{'NDCG@5': 0.17281390085371615, 'HR@5': 0.24526236573852364}","{'NDCG@5': 0.1521702120889902, 'HR@5': 0.2191313833776505}","{'NDCG@5': 0.11878497663219648, 'HR@5': 0.17354865085854457}"
"{'NDCG@5': 0.38808259344506063, 'HR@5': 0.479839862739491}","{'NDCG@5': 0.34841278314646873, 'HR@5': 0.44401168451801365}","{'NDCG@5': 0.32233551323247833, 'HR@5': 0.4153038562487381}","{'NDCG@5': 0.30197249913301144, 'HR@5': 0.3930655109184864}","{'NDCG@5': 0.260830204243429, 'HR@5': 0.3448410630536738}","{'NDCG@5': 0.2291849774913114, 'HR@5': 0.3107100823852491}","{'NDCG@5': 0.19657585536921393, 'HR@5': 0.2735162374020157}","{'NDCG@5': 0.18148943820931293, 'HR@5': 0.25682424574126017}","{'NDCG@5': 0.15901158632199394, 'HR@5': 0.22833571964273539}","{'NDCG@5': 0.12354381447493949, 'HR@5': 0.1802943581357318}"
"{'NDCG@5': 0.380877917517818, 'HR@5': 0.47297683728910495}","{'NDCG@5': 0.3479995792102962, 'HR@5': 0.4415774099318403}","{'NDCG@5': 0.31613542170740866, 'HR@5': 0.4060165556228548}","{'NDCG@5': 0.29558448727827374, 'HR@5': 0.38039673278879815}","{'NDCG@5': 0.25493201747077826, 'HR@5': 0.335461177696717}","{'NDCG@5': 0.222672620717452, 'HR@5': 0.3002157708905453}","{'NDCG@5': 0.18920233892474933, 'HR@5': 0.26406774916013437}","{'NDCG@5': 0.17416481875123335, 'HR@5': 0.24710952999931587}","{'NDCG@5': 0.15183382485550165, 'HR@5': 0.21933592418354128}","{'NDCG@5': 0.11788735885177351, 'HR@5': 0.1717770509675661}"
"{'NDCG@5': 0.3820612926722793, 'HR@5': 0.47469259365170147}","{'NDCG@5': 0.35445974844034417, 'HR@5': 0.44328140214216166}","{'NDCG@5': 0.32065478734813396, 'HR@5': 0.4106602059357965}","{'NDCG@5': 0.2963716243599565, 'HR@5': 0.38273045507584597}","{'NDCG@5': 0.25556763982101516, 'HR@5': 0.33963001563314227}","{'NDCG@5': 0.22714009088245254, 'HR@5': 0.3067869752844253}","{'NDCG@5': 0.19380279351818133, 'HR@5': 0.27001679731243}","{'NDCG@5': 0.1777980439150796, 'HR@5': 0.24881986727782718}","{'NDCG@5': 0.15682497038856494, 'HR@5': 0.22417672325628962}","{'NDCG@5': 0.12151984954799412, 'HR@5': 0.17695557372581086}"
"{'NDCG@5': 0.38303554418608754, 'HR@5': 0.473262796682871}","{'NDCG@5': 0.35157676227266155, 'HR@5': 0.4408471275559883}","{'NDCG@5': 0.3158041432424841, 'HR@5': 0.404603270745003}","{'NDCG@5': 0.2960407529715338, 'HR@5': 0.3825637606267711}","{'NDCG@5': 0.25510374512213496, 'HR@5': 0.3393694632621157}","{'NDCG@5': 0.2216664754964944, 'HR@5': 0.3020792467634366}","{'NDCG@5': 0.19003007629491314, 'HR@5': 0.26602743561030234}","{'NDCG@5': 0.17398268232846134, 'HR@5': 0.2444414038448382}","{'NDCG@5': 0.15100542767308603, 'HR@5': 0.21749505693052432}","{'NDCG@5': 0.1159030672468705, 'HR@5': 0.17164077405287545}"
"{'NDCG@5': 0.38172191318525944, 'HR@5': 0.4715470403202745}","{'NDCG@5': 0.35173567524534616, 'HR@5': 0.44182083739045763}","{'NDCG@5': 0.32165252195387073, 'HR@5': 0.4090450232182516}","{'NDCG@5': 0.2988144041522731, 'HR@5': 0.3875645940990165}","{'NDCG@5': 0.2600428617771395, 'HR@5': 0.34197498697238143}","{'NDCG@5': 0.22545999000653413, 'HR@5': 0.30629658689682226}","{'NDCG@5': 0.19411604520924422, 'HR@5': 0.2701567749160134}","{'NDCG@5': 0.17615772903172774, 'HR@5': 0.24875145378668673}","{'NDCG@5': 0.155471465783567, 'HR@5': 0.2219267743914911}","{'NDCG@5': 0.11993624277791504, 'HR@5': 0.1762741891523576}"
"{'NDCG@5': 0.3840613480345873, 'HR@5': 0.4724049185015728}","{'NDCG@5': 0.3510882053163328, 'HR@5': 0.441333982473223}","{'NDCG@5': 0.3212732221387107, 'HR@5': 0.4124772864930345}","{'NDCG@5': 0.3017862443429453, 'HR@5': 0.38823137189531587}","{'NDCG@5': 0.26238574853992397, 'HR@5': 0.3456227201667535}","{'NDCG@5': 0.22797185983430743, 'HR@5': 0.30816006276971364}","{'NDCG@5': 0.19553071286968507, 'HR@5': 0.2710666293393057}","{'NDCG@5': 0.1809082519631333, 'HR@5': 0.25367722514879937}","{'NDCG@5': 0.15853113996778537, 'HR@5': 0.2248585259425922}","{'NDCG@5': 0.12133768341331463, 'HR@5': 0.17865903515944398}"
"{'NDCG@5': 0.3792846377874947, 'HR@5': 0.4741206748641693}","{'NDCG@5': 0.34988526529767344, 'HR@5': 0.4444985394352483}","{'NDCG@5': 0.31605998333536917, 'HR@5': 0.40843932969917224}","{'NDCG@5': 0.2986735968160835, 'HR@5': 0.387064510751792}","{'NDCG@5': 0.25888284420832786, 'HR@5': 0.3402813965607087}","{'NDCG@5': 0.2254912078111346, 'HR@5': 0.3060023538642605}","{'NDCG@5': 0.194129053268392, 'HR@5': 0.26868701007838747}","{'NDCG@5': 0.17895295513232654, 'HR@5': 0.2508038585209003}","{'NDCG@5': 0.15687085229834005, 'HR@5': 0.22369946137587782}","{'NDCG@5': 0.11896786006706501, 'HR@5': 0.1762741891523576}"
"{'NDCG@5': 0.37801368750970377, 'HR@5': 0.4738347154704032}","{'NDCG@5': 0.35171502348627787, 'HR@5': 0.4425511197663096}","{'NDCG@5': 0.31500283557228353, 'HR@5': 0.4058146577831617}","{'NDCG@5': 0.29551641242387783, 'HR@5': 0.38506417736289383}","{'NDCG@5': 0.25781467047156975, 'HR@5': 0.34171443460135487}","{'NDCG@5': 0.22271939135136473, 'HR@5': 0.30364848960376617}","{'NDCG@5': 0.1931152876554036, 'HR@5': 0.2679171332586786}","{'NDCG@5': 0.17515901624937427, 'HR@5': 0.2466306355613327}","{'NDCG@5': 0.15060283689188592, 'HR@5': 0.2155178291402468}","{'NDCG@5': 0.11451936552130541, 'HR@5': 0.17095938947942219}"
"{'NDCG@5': 0.3742922163549039, 'HR@5': 0.4672576494137832}","{'NDCG@5': 0.3458596279258033, 'HR@5': 0.437682570593963}","{'NDCG@5': 0.31077079821602227, 'HR@5': 0.4001615182717545}","{'NDCG@5': 0.28514161385946923, 'HR@5': 0.3702283713952325}","{'NDCG@5': 0.2552636000386081, 'HR@5': 0.34093277748827516}","{'NDCG@5': 0.2205823658781279, 'HR@5': 0.3002157708905453}","{'NDCG@5': 0.18817809481017578, 'HR@5': 0.26294792833146696}","{'NDCG@5': 0.17109265798017145, 'HR@5': 0.24307313402202915}","{'NDCG@5': 0.14775242654244497, 'HR@5': 0.21156337355969182}","{'NDCG@5': 0.11055315723578159, 'HR@5': 0.16509948214772419}"
"{'NDCG@5': 0.3814998087115299, 'HR@5': 0.4735487560766371}","{'NDCG@5': 0.3510536557929943, 'HR@5': 0.44328140214216166}","{'NDCG@5': 0.3174334901269998, 'HR@5': 0.4058146577831617}","{'NDCG@5': 0.2966605720275382, 'HR@5': 0.38273045507584597}","{'NDCG@5': 0.2592257773999103, 'HR@5': 0.3423658155289213}","{'NDCG@5': 0.2232194496355793, 'HR@5': 0.3035504119262456}","{'NDCG@5': 0.19048124058323443, 'HR@5': 0.26651735722284436}","{'NDCG@5': 0.17796633736493833, 'HR@5': 0.2514195799411644}","{'NDCG@5': 0.15242715311329774, 'HR@5': 0.21824503988545715}","{'NDCG@5': 0.11480977406055491, 'HR@5': 0.17034614336331425}"
"{'NDCG@5': 0.38356487691588814, 'HR@5': 0.47869602516442666}","{'NDCG@5': 0.35014597176754947, 'HR@5': 0.443524829600779}","{'NDCG@5': 0.31608083267259013, 'HR@5': 0.4044013729053099}","{'NDCG@5': 0.2927205279021663, 'HR@5': 0.38039673278879815}","{'NDCG@5': 0.2538968806879734, 'HR@5': 0.33559145388223033}","{'NDCG@5': 0.22135625712126483, 'HR@5': 0.3009023146331895}","{'NDCG@5': 0.19014344448843923, 'HR@5': 0.2663073908174692}","{'NDCG@5': 0.17468094856130395, 'HR@5': 0.2469042895258945}","{'NDCG@5': 0.14985137604036486, 'HR@5': 0.21572236994613758}","{'NDCG@5': 0.1144850258683857, 'HR@5': 0.1670073589533933}"
"{'NDCG@5': 0.3818531646363851, 'HR@5': 0.47297683728910495}","{'NDCG@5': 0.3481862181983031, 'HR@5': 0.4408471275559883}","{'NDCG@5': 0.3181153952886171, 'HR@5': 0.40884312537855844}","{'NDCG@5': 0.2930369363966951, 'HR@5': 0.37906317719619936}","{'NDCG@5': 0.25554354554793934, 'HR@5': 0.33871808233454925}","{'NDCG@5': 0.22088318299480608, 'HR@5': 0.3010984699882307}","{'NDCG@5': 0.19066554825921211, 'HR@5': 0.26812709966405374}","{'NDCG@5': 0.17358147363005239, 'HR@5': 0.24717794349045633}","{'NDCG@5': 0.1498882319732098, 'HR@5': 0.21565418967750732}","{'NDCG@5': 0.11471089221008147, 'HR@5': 0.16850640501499045}"
"{'NDCG@5': 0.3832502068938266, 'HR@5': 0.4752645124392336}","{'NDCG@5': 0.346329023254148, 'HR@5': 0.43646543330087634}","{'NDCG@5': 0.31871464354843787, 'HR@5': 0.40702604482132043}","{'NDCG@5': 0.2929188386707852, 'HR@5': 0.37906317719619936}","{'NDCG@5': 0.2551020874794453, 'HR@5': 0.3376758728504429}","{'NDCG@5': 0.21982814531838377, 'HR@5': 0.29580227540211845}","{'NDCG@5': 0.18881367526173998, 'HR@5': 0.26399776035834266}","{'NDCG@5': 0.1703853451186029, 'HR@5': 0.23889991106246153}","{'NDCG@5': 0.14556614091223588, 'HR@5': 0.21006340764982614}","{'NDCG@5': 0.11219579447824868, 'HR@5': 0.16264649768329245}"
"{'NDCG@5': 0.38771392918321984, 'HR@5': 0.4778381469831284}","{'NDCG@5': 0.3516723330932161, 'HR@5': 0.44571567672833495}","{'NDCG@5': 0.3200126287621715, 'HR@5': 0.4033918837068443}","{'NDCG@5': 0.2949633653028123, 'HR@5': 0.3793965660943491}","{'NDCG@5': 0.25745767056760194, 'HR@5': 0.33949973944762896}","{'NDCG@5': 0.21949911733530567, 'HR@5': 0.2969792075323656}","{'NDCG@5': 0.19035188689891433, 'HR@5': 0.2656075027995521}","{'NDCG@5': 0.1735724562200551, 'HR@5': 0.2441677498802764}","{'NDCG@5': 0.15046761713167525, 'HR@5': 0.21606327128928887}","{'NDCG@5': 0.11604470839848946, 'HR@5': 0.1680975742709185}"
"{'NDCG@5': 0.3828447388805793, 'HR@5': 0.4735487560766371}","{'NDCG@5': 0.35269393586804987, 'HR@5': 0.44182083739045763}","{'NDCG@5': 0.32344587707732336, 'HR@5': 0.40843932969917224}","{'NDCG@5': 0.29592327214280884, 'HR@5': 0.38139689948324723}","{'NDCG@5': 0.2617012110612453, 'HR@5': 0.34418968212610734}","{'NDCG@5': 0.22123914622280905, 'HR@5': 0.29746959591996863}","{'NDCG@5': 0.1891411338039967, 'HR@5': 0.2656774916013438}","{'NDCG@5': 0.17307096229940253, 'HR@5': 0.2466306355613327}","{'NDCG@5': 0.14849014304969185, 'HR@5': 0.21483602645394423}","{'NDCG@5': 0.11573475580671672, 'HR@5': 0.16959662033251569}"
"{'NDCG@5': 0.3810835183489026, 'HR@5': 0.4712610809265084}","{'NDCG@5': 0.3483784294143765, 'HR@5': 0.4359785783836417}","{'NDCG@5': 0.3198225806358049, 'HR@5': 0.4096507167373309}","{'NDCG@5': 0.2950727486734371, 'HR@5': 0.3825637606267711}","{'NDCG@5': 0.2585724150934684, 'HR@5': 0.33989056800416884}","{'NDCG@5': 0.21873606249902774, 'HR@5': 0.29403687720674776}","{'NDCG@5': 0.18734371914863224, 'HR@5': 0.26301791713325867}","{'NDCG@5': 0.16889510497610416, 'HR@5': 0.24047342135869193}","{'NDCG@5': 0.14450699213962725, 'HR@5': 0.2086316220085907}","{'NDCG@5': 0.10971023019736298, 'HR@5': 0.16005723630417007}"
"{'NDCG@5': 0.38113620654917596, 'HR@5': 0.4715470403202745}","{'NDCG@5': 0.3484983450032649, 'HR@5': 0.43743914313534565}","{'NDCG@5': 0.31934569784490047, 'HR@5': 0.4062184534625479}","{'NDCG@5': 0.29203694957475707, 'HR@5': 0.3773962327054509}","{'NDCG@5': 0.2558291000285002, 'HR@5': 0.33520062532569045}","{'NDCG@5': 0.2190695330758231, 'HR@5': 0.2930561004315418}","{'NDCG@5': 0.1853385385022444, 'HR@5': 0.2568589025755879}","{'NDCG@5': 0.16992369279288175, 'HR@5': 0.24006294041184922}","{'NDCG@5': 0.1472067128356552, 'HR@5': 0.21251789732051543}","{'NDCG@5': 0.11349498340302831, 'HR@5': 0.16475878986099754}"
"{'NDCG@5': 0.3823656353464567, 'HR@5': 0.46983128395767804}","{'NDCG@5': 0.35127549033536665, 'HR@5': 0.44011684518013633}","{'NDCG@5': 0.32046368127371316, 'HR@5': 0.40864122753886534}","{'NDCG@5': 0.29189186565981823, 'HR@5': 0.3780630105017503}","{'NDCG@5': 0.2571765617559641, 'HR@5': 0.33963001563314227}","{'NDCG@5': 0.22250897442672918, 'HR@5': 0.2982542173401334}","{'NDCG@5': 0.18800339818581902, 'HR@5': 0.25958846584546474}","{'NDCG@5': 0.17195523633553028, 'HR@5': 0.24204693165492236}","{'NDCG@5': 0.14888792692010097, 'HR@5': 0.2140860434990114}","{'NDCG@5': 0.11512187048880905, 'HR@5': 0.1677568819841919}"
"{'NDCG@5': 0.3838004223541652, 'HR@5': 0.47297683728910495}","{'NDCG@5': 0.3523179251182057, 'HR@5': 0.4430379746835443}","{'NDCG@5': 0.32035970957772225, 'HR@5': 0.4064203513022411}","{'NDCG@5': 0.2955971534516279, 'HR@5': 0.38223037172862145}","{'NDCG@5': 0.2590166949724157, 'HR@5': 0.3424960917144346}","{'NDCG@5': 0.2253045333848391, 'HR@5': 0.30139270302079246}","{'NDCG@5': 0.1920904940981499, 'HR@5': 0.26399776035834266}","{'NDCG@5': 0.17502039531126456, 'HR@5': 0.24710952999931587}","{'NDCG@5': 0.15074896926042902, 'HR@5': 0.21592691075202836}","{'NDCG@5': 0.11440461205002592, 'HR@5': 0.16550831289179613}"
